provider.name,dataProvider.name,count
Missouri_Hub,Little River Drainage District through Missouri Digital Heritage,0
Missouri_Hub,Missouri Secretary of State's Office through Missouri Digital Heritage,0
Missouri_Hub,Missouri. Office of the Adjutant General through Missouri Digital Heritage,0
Missouri_Hub,Missouri Sate Archives through Missouri Digital Heritage,0
Missouri_Hub,Civilian Conservation Corps through Missouri Digital Heritage,0
Missouri_Hub,National Weather Service through Missouri Digital Heritage,0
Missouri_Hub,Missouri Division of Commerce and Industrial Development through Missouri Digital Heritage,0
Missouri_Hub,Missouri State Library through Missouri Digital Heritage,0
Missouri_Hub,Division of Commerce and Industrial Development through Missouri Digital Heritage,0
Missouri_Hub,Library of Congress through Missouri Digital Heritage,0
Missouri_Hub,"St. Louis Post-Dispatch, newspaper through Missouri Digital Heritage",0
Missouri_Hub,Adair County Historical Society through Missouri Digital Heritage,0
Missouri_Hub,Archive.Org through Missouri Digital Heritage,0
Missouri_Hub,Missouri. Department of Labor and Industrial Relations through Missouri Digital Heritage,0
Missouri_Hub,"Rand McNally and Company, Chicago, Illinois through Missouri Digital Heritage",0
Missouri_Hub,Southeast Missourian newspaper through Missouri Digital Heritage,0
Missouri_Hub,Stormtrack.org through Missouri Digital Heritage,0
Missouri_Hub,U. S. Army Corps of Engineers through Missouri Digital Heritage,0
Missouri_Hub,U. S. Geologic Survey through Missouri Digital Heritage,0
Missouri_Hub,"Butler County Missouri Historical Society, Poplar Bluff through Missouri Digital Heritage",0
Missouri_Hub,Callaway County Circuit Court through Missouri Digital Heritage,0
Missouri_Hub,GoogleEarth through Missouri Digital Heritage,0
Missouri_Hub,"Missouri Valley Special Collections, Kansas City Public Library through Missouri Digital Heritage",0
Missouri_Hub,Office of the Secretary of State of Missouri through Missouri Digital Heritage,0
Missouri_Hub,"Poplar Bluff Municipal Library, Butler County through Missouri Digital Heritage",0
Missouri_Hub,SueAndersen Realty.com through Missouri Digital Heritage,0
Missouri_Hub,Supreme Court of Missouri through Missouri Digital Heritage,0
Missouri_Hub,U.S. Army Corps of Engineers through Missouri Digital Heritage,0
Missouri_Hub,University of Nebraska--Lincoln. National Drought Mitigation Center through Missouri Digital Heritage,0
Missouri_Hub,Www.gettyimages.com through Missouri Digital Heritage,0
Missouri_Hub,ABC News through Missouri Digital Heritage,0
Missouri_Hub,AllThingsBranson.com through Missouri Digital Heritage,0
Missouri_Hub,Ancestry.com through Missouri Digital Heritage,0
Missouri_Hub,Archaeology.org; through Missouri Digital Heritage,0
University_of_Washington,University of Washington,0
Kentucky_Digital_Library,University of Kentucky,500
Kentucky_Digital_Library,Transylvania University,500
Kentucky_Digital_Library,Lexington Public Library,500
Kentucky_Digital_Library,Murray State University,500
Kentucky_Digital_Library,Morehead State University,500
Kentucky_Digital_Library,Jeffersontown Historical Museum,500
Kentucky_Digital_Library,Eastern Kentucky University,340
Kentucky_Digital_Library,The Filson Historical Society,104
Kentucky_Digital_Library,Berea College,78
Kentucky_Digital_Library,Kentucky State University,74
Kentucky_Digital_Library,International Code Council,9
Kentucky_Digital_Library,Montgomery County Historical Society,2
Kentucky_Digital_Library,Kentucky Department for Libraries and Archives,1
Kentucky_Digital_Library,Lexington Fayette Urban County Government,1
ARTstor,Cornell University,235
ARTstor,University of Delaware,0
ARTstor,Colby College,0
ARTstor,Trinity College,0
ARTstor,Yale Center for British Art,0
ARTstor,Bryn Mawr College,0
ARTstor,St. Lawrence University,0
ARTstor,University of Rhode Island,0
ARTstor,The Walters Art Museum,0
ARTstor,"Washington University, St. Louis",0
ARTstor,Gettysburg College,0
ARTstor,Indianapolis Museum of Art at Newfields,0
ARTstor,"CUNY, City College of New York",0
ARTstor,Rhode Island College,0
ARTstor,Dallas Museum of Art,0
ARTstor,Jefferson (Philadelphia University + Thomas Jefferson University),0
ARTstor,Yale University Art Gallery,0
ARTstor,Martin Methodist College,0
ARTstor,"The National Gallery of Art (Washington, D.C.)",0
ARTstor,"Ottawa University, Gangwish Library",0
ARTstor,Bennington College,0
ARTstor,"University of California, San Diego (UCSD)",0
ARTstor,University of Saint Mary,0
ARTstor,Hollins University,0
ARTstor,Illinois College,0
ARTstor,University of Puget Sound,0
ARTstor,Allegheny College,0
ARTstor,Emerson College,0
ARTstor,Colby College: Colbiana Photographs,0
OKHub,Oklahoma Historical Society,0
OKHub,Oklahoma Department of Libraries,11
OKHub,Oklahoma State University Library,4
OKHub,University of Oklahoma Libraries,0
Digital_Maryland,Maryland State Archives,0
Digital_Maryland,Enoch Pratt Free Library \/ State Library Resource Center,0
Digital_Maryland,"Brunswick Public Library, Frederick County Public Libraries",0
Digital_Maryland,St. Andrew's Episcopal School,0
Digital_Maryland,"Baltimore-Washington Conference Archives, Lovely Lane United Methodist Church, Baltimore, Maryland",0
Digital_Maryland,Pennsylvania Trolley Museum,0
Digital_Maryland,Harford County Public Library,0
Digital_Maryland,Maryland Historical Society,0
Digital_Maryland,"Prince George's County Memorial Library System, Maryland Room",0
Digital_Maryland,"Goucher College Library, 1021 Dulaney Valley Road, Baltimore, MD 21204 http:\/\/www.goucher.edu\/the-library",0
Digital_Maryland,Montgomery County Historical Society,2
Digital_Maryland,Private Collection,0
Digital_Maryland,Baltimore Museum of Art,0
Digital_Maryland,Baltimore County Public Library,0
Digital_Maryland,Prince George's County Historical Society,0
Digital_Maryland,Howard County Historical Society,0
Digital_Maryland,Baltimore and Ohio Railroad Museum,0
Digital_Maryland,National Park Service\/Hampton National Historic Site,0
Digital_Maryland,The Library Research Center at the National Watch and Clock Museum,0
Digital_Maryland,National Federation of the Blind,0
Digital_Maryland,"Worcester County Library, Berlin Branch",0
Digital_Maryland,"Goucher College Library, 1021 Dulaney Valley Road Baltimore, MD 21204 http:\/\/www.goucher.edu\/the-library",0
Digital_Maryland,"University of Maryland, Baltimore County (UMBC)",0
Digital_Maryland,"Thurmont Regional Library, Frederick County Public Libraries",0
Digital_Maryland,United States Naval Academy,0
Digital_Maryland,Enoch Pratt Free Library \/ State Library Resources Center,0
Digital_Maryland,"C. Burr Artz Public Library, Frederick County Public Libraries",0
Digital_Maryland,Charles County Public Library,0
Digital_Maryland,Harford Community College,0
Digital_Maryland,Captain Avery Museum,0
Digital_Maryland,Talbot County Free Library,0
Digital_Maryland,Allegany County Historical Society,0
Digital_Maryland,College Park Aviation Museum,0
Digital_Maryland,Southern Maryland Regional Library Association,0
Digital_Maryland,Baltimore Streetcar Museum,0
Digital_Maryland,Franklin High School,0
Digital_Maryland,Star-Spangled Banner Flag House,0
Digital_Maryland,The Baltimore Museum of Art,0
Digital_Maryland,"Centreville Library, Queen Anne's County Free Library",0
Digital_Maryland,Baltimore Museum of Art;,0
Digital_Maryland,Greensboro Historical Society,0
Digital_Maryland,Private collector,0
Digital_Maryland,St. Andrew's Episcopal School; St. Andrew's Episcopal School,0
Ohio_Digital_Network,Public Library of Cincinnati and Hamilton County,0
Ohio_Digital_Network,State Library of Ohio,0
Ohio_Digital_Network,Cleveland Public Library,0
Ohio_Digital_Network,Bowling Green State University Libraries,0
Ohio_Digital_Network,Ohio History Connection,0
Ohio_Digital_Network,Kent State University,0
Ohio_Digital_Network,Kenyon College,0
Ohio_Digital_Network,Toledo Lucas County Public Library,0
Ohio_Digital_Network,Rodman Public Library,0
Ohio_Digital_Network,Akron-Summit County Public Library,0
Ohio_Digital_Network,Worthington Libraries,0
Ohio_Digital_Network,MidPointe Library System,0
Ohio_Digital_Network,Columbus Metropolitan Library,0
Ohio_Digital_Network,Upper Arlington Public Library,0
Ohio_Digital_Network,Pontifical College Josephinum,0
J._Paul_Getty_Trust,Getty Research Institute,67
David_Rumsey,David Rumsey,0
Big_Sky_Country_Digital_Network,Montana State University--Bozeman,0
Big_Sky_Country_Digital_Network,University of Montana--Missoula. Mansfield Library,39
Big_Sky_Country_Digital_Network,"Lewistown Public Library, Lewistown, Montana",2
Big_Sky_Country_Digital_Network,Big Horn County Library and Big Horn County Genealogical Society,0
Big_Sky_Country_Digital_Network,Montana Historical Society Research Center,0
Big_Sky_Country_Digital_Network,MSU Billings Library,0
Big_Sky_Country_Digital_Network,World Museum of Mining,0
Big_Sky_Country_Digital_Network,"Rocky Mountain College, Paul M. Adams Memorial Library",0
Big_Sky_Country_Digital_Network,North Dakota State Library,7
Big_Sky_Country_Digital_Network,Billings Public Library,0
Big_Sky_Country_Digital_Network,Fort Peck Tribal Library,0
Big_Sky_Country_Digital_Network,University of Montana-Missoula. Mansfield Library,39
Big_Sky_Country_Digital_Network,Darby Community Public Library,0
Big_Sky_Country_Digital_Network,Yellowstone National Park Heritage and Research Center,0
Big_Sky_Country_Digital_Network,Carter County Museum,0
Big_Sky_Country_Digital_Network,Rocky Mountain Laboratories,0
Big_Sky_Country_Digital_Network,Butte-Silver Bow Public Archives,0
Big_Sky_Country_Digital_Network,University of Montana Western,0
Big_Sky_Country_Digital_Network,State Law Library of Montana,0
Big_Sky_Country_Digital_Network,Lewis and Clark County,0
Big_Sky_Country_Digital_Network,Miles City Public Library,0
Big_Sky_Country_Digital_Network,Glacier National Park,0
Big_Sky_Country_Digital_Network,Montana State Historic Preservation Office,0
Big_Sky_Country_Digital_Network,"Museum of the Beartooths, Stillwater County, Columbus, MT",0
Big_Sky_Country_Digital_Network,Yellowstone Art Museum Library,0
Big_Sky_Country_Digital_Network,"U.S. Department of the Interior, Bureau of Reclamation; Huntley Project Museum of Irrigated Agriculture",0
Big_Sky_Country_Digital_Network,"North Lake County Public Library, Polson, Montana",0
Big_Sky_Country_Digital_Network,Bozeman Public Library,0
Big_Sky_Country_Digital_Network,Hellgate High School,0
Big_Sky_Country_Digital_Network,Big Sandy High School,0
Big_Sky_Country_Digital_Network,Glacier County Library,0
Big_Sky_Country_Digital_Network,Lewis & Clark Library; GFWC,0
Big_Sky_Country_Digital_Network,Montana State University--Bozeman. Associated Students,0
Big_Sky_Country_Digital_Network,Rosebud County Library,0
Big_Sky_Country_Digital_Network,Huntley Project Museum of Irrigated Agriculture,1
Big_Sky_Country_Digital_Network,Garfield County Free Library,0
Big_Sky_Country_Digital_Network,Augusta Area Historical Society Museum; Lewis & Clark Library Augusta Branch,0
Big_Sky_Country_Digital_Network,"ImagineIF Libraries, Flathead County",0
Big_Sky_Country_Digital_Network,Butte-Silver Bow Public Library,0
Big_Sky_Country_Digital_Network,Wedsworth Memorial Library,0
Big_Sky_Country_Digital_Network,Fallon County Library,0
Big_Sky_Country_Digital_Network,Big Timber Carnegie Public Library,0
Big_Sky_Country_Digital_Network,Choteau High School Library,0
Big_Sky_Country_Digital_Network,Beaverhead County Museum,0
Big_Sky_Country_Digital_Network,Upper Musselshell Museum,0
Big_Sky_Country_Digital_Network,Valier Public Library,0
Big_Sky_Country_Digital_Network,Drummond School and Community Library,0
Big_Sky_Country_Digital_Network,Missoula County Public Schools,0
Big_Sky_Country_Digital_Network,"Vande Bogart Library, Montana State University-Northern",0
Big_Sky_Country_Digital_Network,Missoula Public Library,0
Digital_Maine,Maine State Archives,500
Digital_Maine,Maine State Library,500
Digital_Maine,Stockholm Historical Society,500
Digital_Maine,New England Electric Railway Historical Society,500
Digital_Maine,Prince Memorial Library,500
Digital_Maine,Rice Public Library,368
Digital_Maine,Orrington Historical Society,231
Digital_Maine,Libby Memorial Library,86
Digital_Maine,Brewer Historical Society,59
Digital_Maine,Frost Memorial Library,52
Digital_Maine,Cary Library,46
Digital_Maine,Glen Cove Alumni Association,39
Digital_Maine,Fayette Baptist Church,33
Digital_Maine,Cumberland Historical Society,28
Digital_Maine,Chet Chase Collection,15
Digital_Maine,Readfield Historical Society,14
Digital_Maine,Town of Wayne,14
Digital_Maine,"Winthrop Congregational Church, United Church of Christ",12
Digital_Maine,Fort Fairfield Public Library,10
Digital_Maine,Brewer Public Library,8
Digital_Maine,Freeport Public Library,8
Digital_Maine,Town of Buckfield,8
Digital_Maine,Town of Isle Au Haut,7
Digital_Maine,Jonesport Historical Society,6
Digital_Maine,Canton Historical Society,5
Digital_Maine,Islesford Historical Society,5
Digital_Maine,Jesup Memorial Library,5
Digital_Maine,Blue Hill Public Library,4
Digital_Maine,Town of Cumberland,4
Digital_Maine,Aroostook Country Historical and Art Museum of Houlton,3
Digital_Maine,Dover-Foxcroft Historical Society,3
Digital_Maine,Ste. Agathe Historical Society,3
Digital_Maine,The Farmstead Press,3
Digital_Maine,"American Legion Post 4, Gardiner, Maine",2
Digital_Maine,Cyndi Hall,2
Digital_Maine,Louis T. Graves Memorial Public Library,2
Digital_Maine,Surry Historical Society,2
Digital_Maine,Town of Islesford,2
Digital_Maine,Blue Hill Academy,1
Digital_Maine,Jean Paul Labonte,1
Digital_Maine,Long Lake Public Library,1
Digital_Maine,Rangeley Outdoor Sporting Heritage Museum,1
Digital_Maine,Unitarian Universalist Church of Ellsworth,1
Digital_Maine,Washington Historical Society,1
Digital_Maine,Windham Hill United Church of Christ,1
District_Digital,American University,0
District_Digital,Gallaudet University,0
District_Digital,Georgetown University Library,0
District_Digital,DC Public Library,0
District_Digital,The Catholic University of America,0
District_Digital,Marymount University,0
District_Digital,University of the District of Columbia,0
District_Digital,George Washington University,0
Plains_to_Peaks_Collective,Colorado College,500
Plains_to_Peaks_Collective,History Colorado,500
Plains_to_Peaks_Collective,Denver Public Library,500
Plains_to_Peaks_Collective,Colorado State Publications Library,500
Plains_to_Peaks_Collective,American Heritage Center,500
Plains_to_Peaks_Collective,Eagle Valley Library District,500
Plains_to_Peaks_Collective,Leslie J. Savage Library,500
Plains_to_Peaks_Collective,Fort Lewis College,500
Plains_to_Peaks_Collective,"Salida Regional Library (Salida, Colo.)",500
Plains_to_Peaks_Collective,University of Wyoming,500
Plains_to_Peaks_Collective,Bud Werner Memorial Library,161
Plains_to_Peaks_Collective,Gunnison County Library District,115
Plains_to_Peaks_Collective,Mesa County Libraries,66
Plains_to_Peaks_Collective,Vail Public Library,24
Plains_to_Peaks_Collective,Pine River Library,3
University_of_Virginia_Library,"Special Collections, University of Virginia Library, Charlottesville, Va.",0
University_of_Virginia_Library,University of Virginia Library,0
Harvard_Library,Harvard Library,0
Harvard_Library,"Widener Library, Harvard University",0
Harvard_Library,"Emily Dickinson Archive, Harvard University",0
Harvard_Library,"Harvard Fine Arts Library, Special Collections, Harvard University",0
Harvard_Library,"Harvard Law School Library, Harvard University",0
Harvard_Library,"Houghton Library, Harvard College Library, Harvard University",0
Harvard_Library,"Harvard University Archives, Harvard University",0
Harvard_Library,"Houghton Library, Harvard University",0
Harvard_Library,"Andover-Harvard Theological Library, Harvard Divinity School, Harvard University",0
Harvard_Library,"General Artemas Ward House Museum, Harvard University",0
Harvard_Library,"Andover-Harvard Library, Harvard Divinity School, Harvard University",0
Library_of_Congress,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcu",0
Library_of_Congress,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",0
Library_of_Congress,"Library of Congress Prints and Photographs Division Washington, D.C. 20540 USA dcu",0
Library_of_Congress,"Library of Congress Prints and Photographs Division Washington, D.C. 20540 USA dcu http:\/\/hdl.loc.gov\/loc.pnp\/pp.print",0
Library_of_Congress,"Library of Congress Geography and Map Division W ashington, D.C. 20540-4650 USA dcu",0
Library_of_Congress,"Copy 1 Library of Congress Geography and Map Division Washington, D.C. 20540-4650 dcu",0
Library_of_Congress,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 USA dcuie",0
Library_of_Congress,"Library of Congress Geography and Map Division Washington, D.C. 20540-4650 duc.",0
Library_of_Congress,"Library of Congress Manuscript Division Washington, D.C. 20540-4650 dcu",0
